int_goalkeeping_id,int_player_id,int_diving,int_handling,int_kicking,int_positioning,int_reflexes
994,994,16,7,9,8,15
995,995,9,11,9,11,7
996,996,11,11,11,8,5
997,997,11,12,13,7,6
998,998,16,11,11,15,10
999,999,9,13,13,9,10
1000,1000,12,7,8,13,10
1001,1001,10,5,8,9,6
1002,1002,15,11,6,14,16
1003,1003,77,75,75,77,78
1004,1004,14,5,10,10,5
1005,1005,76,72,69,75,78
1006,1006,10,9,6,15,11
1007,1007,7,12,15,15,6
1008,1008,7,6,14,10,8
1009,1009,11,11,8,7,12
1010,1010,15,14,8,14,14
1011,1011,11,6,12,9,14
1012,1012,7,11,14,8,7
1013,1013,9,11,13,16,8
1014,1014,16,15,10,7,14
1015,1015,9,11,16,8,12
1016,1016,14,15,13,9,7
1017,1017,6,10,15,10,13
1018,1018,11,12,11,16,8
1019,1019,81,75,65,73,79
1020,1020,9,7,9,13,12
1021,1021,14,9,12,13,8
1022,1022,11,10,13,7,9
1023,1023,14,8,14,10,7
1024,1024,15,13,15,14,8
1025,1025,5,12,9,5,12
1026,1026,13,11,11,11,13
1027,1027,16,8,12,11,15
1028,1028,80,75,68,76,78
1029,1029,12,15,14,9,10
1030,1030,15,8,11,11,10
1031,1031,13,6,13,11,15
1032,1032,6,8,7,16,8
1033,1033,78,78,60,73,79
1034,1034,9,11,9,15,8
1035,1035,14,6,11,13,10
1036,1036,8,15,15,13,8
1037,1037,7,8,11,9,11
1038,1038,6,13,8,7,14
1039,1039,80,76,84,77,80
1040,1040,15,15,7,10,12
1041,1041,5,6,6,9,8
1042,1042,7,10,6,9,11
1043,1043,9,8,14,12,7
1044,1044,13,8,12,13,8
1045,1045,14,10,8,13,9
1046,1046,8,9,12,11,14
1047,1047,8,14,11,11,12
1048,1048,7,7,14,6,8
1049,1049,9,15,7,13,9
1050,1050,9,7,15,12,13
1051,1051,15,16,8,10,16
1052,1052,11,7,14,7,16
1053,1053,77,75,64,75,81
1054,1054,6,12,6,9,8
1055,1055,10,7,12,14,15
1056,1056,12,14,13,12,12
1057,1057,15,13,16,11,15
1058,1058,12,16,10,13,7
1059,1059,16,7,14,7,8
1060,1060,8,12,6,14,14
1061,1061,14,9,15,9,13
1062,1062,10,8,11,11,12
1063,1063,11,15,6,14,7
1064,1064,6,6,10,10,10
1065,1065,8,9,7,7,7
1066,1066,15,10,8,8,13
1067,1067,4,6,4,4,6
1068,1068,8,16,8,11,14
1069,1069,13,13,6,10,15
1070,1070,14,7,12,14,11
1071,1071,7,10,6,14,6
1072,1072,10,12,10,9,8
1073,1073,15,16,11,11,7
1074,1074,77,76,73,75,78
1075,1075,11,13,16,7,9
1076,1076,14,8,5,6,9
1077,1077,14,8,9,15,8
1078,1078,10,14,9,12,13
1079,1079,13,7,9,7,6
1080,1080,9,11,15,16,9
1081,1081,11,8,16,16,15
1082,1082,13,13,6,16,12
1083,1083,7,10,10,8,6
1084,1084,11,15,9,14,10
1085,1085,8,9,14,8,16
1086,1086,14,13,8,11,14
1087,1087,15,13,10,13,6
1088,1088,11,12,8,10,12
1089,1089,73,72,81,80,82
1090,1090,6,12,7,7,10
1091,1091,15,12,6,7,13
1092,1092,5,4,10,8,7
1093,1093,15,8,9,14,16
1094,1094,9,13,10,9,14
1095,1095,7,9,8,13,13
1096,1096,7,6,11,15,9
1097,1097,6,12,7,13,14
1098,1098,11,7,6,10,14
1099,1099,12,11,11,10,8
1100,1100,12,9,5,11,15
1101,1101,9,14,16,7,10
1102,1102,12,7,11,12,13
1103,1103,7,7,11,7,7
1104,1104,14,7,9,9,12
1105,1105,9,9,9,13,6
1106,1106,14,16,8,6,13
1107,1107,15,8,9,12,9
1108,1108,15,12,5,12,15
1109,1109,9,9,14,10,12
1110,1110,9,13,12,13,15
1111,1111,9,15,14,8,12
1112,1112,13,5,13,14,11
1113,1113,7,13,9,7,9
1114,1114,12,8,6,6,14
1115,1115,77,76,74,78,77
1116,1116,13,13,9,8,12
1117,1117,80,73,71,80,77
1118,1118,12,14,6,8,15
1119,1119,7,16,11,13,13
1120,1120,13,9,8,7,7
1121,1121,9,15,11,6,10
1122,1122,10,7,6,5,6
1123,1123,15,16,11,6,16
1124,1124,16,15,16,13,11
1125,1125,15,7,12,11,9
1126,1126,14,9,6,10,12
1127,1127,11,8,13,13,8
1128,1128,16,7,8,11,11
1129,1129,13,9,7,9,12
1130,1130,9,10,10,12,14
1131,1131,11,12,16,16,8
1132,1132,77,76,84,75,77
1133,1133,13,8,15,6,13
1134,1134,6,13,6,13,11
1135,1135,10,7,6,14,9
1136,1136,14,15,6,7,6
1137,1137,11,7,9,6,12
1138,1138,13,6,14,13,8
1139,1139,10,13,11,7,8
1140,1140,12,10,13,6,14
1141,1141,12,6,13,16,10
1142,1142,16,6,10,8,16
1143,1143,10,15,7,10,15
1144,1144,10,7,6,6,5
1145,1145,12,6,9,15,8
1146,1146,8,16,9,10,15
1147,1147,10,6,13,10,10
1148,1148,15,12,8,15,8
1149,1149,76,72,84,77,76
1150,1150,6,14,12,14,12
1151,1151,16,14,11,7,9
1152,1152,13,14,9,10,7
1153,1153,13,11,16,6,6
1154,1154,81,71,73,76,80
1155,1155,9,5,6,5,14
1156,1156,13,16,11,6,9
1157,1157,10,10,7,10,10
1158,1158,8,11,16,10,14
1159,1159,14,11,15,8,16
1160,1160,14,7,13,10,12
1161,1161,9,16,10,7,7
1162,1162,9,10,16,7,15
1163,1163,14,7,6,12,8
1164,1164,7,7,14,6,6
1165,1165,14,12,7,12,7
1166,1166,7,13,12,13,9
1167,1167,15,8,7,11,9
1168,1168,11,14,11,11,11
1169,1169,9,7,14,11,12
1170,1170,7,8,7,13,6
1171,1171,16,8,7,8,16
1172,1172,12,9,9,11,12
1173,1173,8,12,7,13,11
1174,1174,11,7,9,10,11
1175,1175,8,10,15,12,9
1176,1176,75,73,70,76,80
1177,1177,14,7,9,6,6
1178,1178,8,7,8,12,12
1179,1179,8,12,11,16,9
1180,1180,15,7,7,10,8
1181,1181,10,14,9,10,11
1182,1182,12,7,16,7,7
1183,1183,10,9,15,11,10
1184,1184,10,12,7,12,11
1185,1185,11,12,9,16,9
1186,1186,9,8,9,11,10
1187,1187,76,74,68,76,78
1188,1188,14,14,14,6,10
1189,1189,6,15,16,15,11
1190,1190,77,76,73,73,76
1191,1191,9,14,11,10,10
1192,1192,11,6,11,7,13
1193,1193,6,13,16,13,15
1194,1194,12,8,14,7,14
1195,1195,14,13,11,7,8
1196,1196,14,12,8,6,13
1197,1197,13,14,14,15,12
1198,1198,8,10,8,10,7
1199,1199,9,13,14,15,10
1200,1200,6,14,10,13,16
1201,1201,79,73,63,73,76
1202,1202,15,10,14,13,7
1203,1203,8,14,15,12,7
1204,1204,11,13,6,15,8
1205,1205,8,12,11,7,11
1206,1206,14,9,10,16,13
1207,1207,14,10,16,10,9
1208,1208,11,8,8,16,12
1209,1209,10,16,11,13,9
1210,1210,8,7,7,10,11
1211,1211,77,72,73,71,83
1212,1212,9,11,8,12,8
1213,1213,6,10,11,6,11
1214,1214,7,16,12,10,9
1215,1215,12,9,8,15,7
1216,1216,6,6,15,16,7
1217,1217,14,7,14,12,13
1218,1218,15,13,13,14,12
1219,1219,11,7,15,13,7
1220,1220,6,7,11,11,6
1221,1221,11,10,12,15,14
1222,1222,15,9,12,15,12
1223,1223,8,12,8,13,10
1224,1224,9,12,7,11,15
1225,1225,16,7,8,15,9
1226,1226,6,6,14,8,5
1227,1227,10,15,8,11,14
1228,1228,15,7,15,10,6
1229,1229,8,14,9,13,7
1230,1230,10,6,13,10,10
1231,1231,78,72,75,73,77
1232,1232,6,13,12,8,7
1233,1233,12,8,13,8,7
1234,1234,11,11,8,15,7
1235,1235,6,10,16,6,15
1236,1236,14,6,6,9,8
1237,1237,14,8,13,11,13
1238,1238,9,16,15,10,14
1239,1239,6,11,8,6,10
1240,1240,15,14,15,9,11
1241,1241,8,15,15,16,11
1242,1242,11,15,10,14,6
1243,1243,8,7,10,9,10
1244,1244,14,7,8,9,15
1245,1245,8,6,9,5,11
1246,1246,13,10,14,15,8
1247,1247,6,10,5,14,9
1248,1248,10,13,10,11,7
1249,1249,77,72,67,76,78
1250,1250,75,69,78,80,78
1251,1251,11,10,6,10,5
1252,1252,13,12,11,9,11
1253,1253,12,9,16,18,12
1254,1254,76,74,76,76,78
1255,1255,71,76,72,78,73
1256,1256,8,11,9,6,12
1257,1257,75,76,74,75,76
1258,1258,11,16,7,7,8
1259,1259,12,9,9,6,11
1260,1260,8,6,16,8,13
1261,1261,15,12,15,15,9
1262,1262,11,13,5,8,9
1263,1263,13,10,7,13,13
1264,1264,7,12,11,12,12
1265,1265,7,12,11,12,12
1266,1266,9,9,11,11,14
1267,1267,16,8,11,10,9
1268,1268,12,12,16,14,9
1269,1269,14,15,7,11,16
1270,1270,7,12,16,15,7
1271,1271,9,8,13,9,13
1272,1272,9,10,15,14,12
1273,1273,6,7,7,12,7
1274,1274,15,15,9,9,7
1275,1275,6,9,13,12,15
1276,1276,6,14,14,10,14
1277,1277,12,16,12,11,13
1278,1278,7,14,11,10,14
1279,1279,11,7,7,13,12
1280,1280,6,7,9,14,8
1281,1281,6,9,8,10,7
1282,1282,9,5,13,9,10
1283,1283,10,6,10,6,8
1284,1284,8,9,16,16,10
1285,1285,13,7,7,13,11
1286,1286,6,10,8,15,15
1287,1287,12,12,11,7,16
1288,1288,10,12,12,10,13
1289,1289,8,11,5,12,12
1290,1290,15,7,13,6,11
1291,1291,8,11,9,7,5
1292,1292,75,73,71,73,80
1293,1293,15,16,13,7,8
1294,1294,8,13,10,13,10
1295,1295,8,6,8,9,16
1296,1296,78,73,72,73,80
1297,1297,8,13,14,14,7
1298,1298,10,11,16,12,15
1299,1299,7,12,7,14,13
1300,1300,12,13,8,9,12
1301,1301,5,5,5,5,5
1302,1302,10,9,16,12,10
1303,1303,11,15,11,15,12
1304,1304,11,16,12,14,10
1305,1305,8,12,9,6,16
1306,1306,7,16,16,6,12
1307,1307,14,7,12,14,12
1308,1308,15,12,9,11,9
1309,1309,15,9,8,15,14
1310,1310,6,11,14,13,11
1311,1311,10,7,12,8,14
1312,1312,12,11,8,10,13
1313,1313,10,8,7,5,14
1314,1314,11,8,10,15,13
1315,1315,13,13,14,8,15
1316,1316,12,12,11,9,9
1317,1317,13,14,8,15,16
1318,1318,14,15,11,12,7
1319,1319,11,12,10,7,13
1320,1320,16,9,16,15,10
1321,1321,10,9,7,13,12
1322,1322,10,15,12,10,15
1323,1323,7,10,8,7,7
1324,1324,13,15,8,13,16
1325,1325,8,11,12,6,6
1326,1326,77,72,65,75,78
1327,1327,75,71,69,77,78
1328,1328,9,12,7,8,7
1329,1329,10,12,10,15,9
1330,1330,9,16,9,8,11
1331,1331,14,15,9,14,9
1332,1332,76,76,67,75,78
1333,1333,8,5,5,11,8
1334,1334,11,8,16,10,8
1335,1335,15,15,15,14,13
1336,1336,13,6,7,10,6
1337,1337,14,11,6,14,16
1338,1338,9,7,7,6,7
1339,1339,8,5,12,5,15
1340,1340,15,9,10,13,9
1341,1341,15,10,13,15,8
1342,1342,8,12,11,9,7
1343,1343,13,14,15,15,10
1344,1344,12,11,14,16,6
1345,1345,12,12,11,15,11
1346,1346,9,11,8,9,11
1347,1347,10,13,13,8,12
1348,1348,13,7,11,14,10
1349,1349,14,8,8,15,6
1350,1350,14,12,7,6,7
1351,1351,14,13,9,10,12
1352,1352,10,9,14,11,6
1353,1353,75,72,78,76,76
1354,1354,11,11,15,15,12
1355,1355,76,71,65,76,81
1356,1356,16,8,16,9,6
1357,1357,10,15,12,8,8
1358,1358,3,3,3,5,3
1359,1359,10,13,15,13,6
1360,1360,12,15,14,8,9
1361,1361,13,10,10,14,11
1362,1362,11,8,8,12,10
1363,1363,76,75,69,74,78
1364,1364,15,11,9,15,15
1365,1365,11,8,12,11,12
1366,1366,9,8,14,8,15
1367,1367,6,12,13,9,9
1368,1368,16,13,14,12,7
1369,1369,8,14,16,13,7
1370,1370,9,10,11,9,12
1371,1371,11,8,11,12,15
1372,1372,7,11,7,7,13
1373,1373,14,6,13,15,6
1374,1374,13,8,8,9,7
1375,1375,9,8,14,9,14
1376,1376,79,75,73,76,74
1377,1377,11,14,12,12,11
1378,1378,14,10,11,11,9
1379,1379,6,7,14,8,9
1380,1380,8,6,11,12,16
1381,1381,5,11,11,14,8
1382,1382,6,10,8,16,14
1383,1383,14,8,10,6,13
1384,1384,11,15,16,10,15
1385,1385,15,9,11,15,8
1386,1386,7,13,11,6,7
1387,1387,11,11,9,8,11
1388,1388,16,15,7,15,11
1389,1389,16,13,12,15,14
1390,1390,7,10,7,10,8
1391,1391,13,7,11,11,13
1392,1392,11,15,8,13,10
1393,1393,75,73,73,77,77
1394,1394,12,15,7,16,8
1395,1395,16,12,15,14,16
1396,1396,71,77,76,72,77
1397,1397,10,10,9,13,6
1398,1398,8,7,14,14,10
1399,1399,76,77,77,76,74
1400,1400,8,11,7,8,6
1401,1401,11,14,8,16,15
1402,1402,8,7,14,15,9
1403,1403,8,12,10,10,9
1404,1404,80,74,71,72,79
1405,1405,7,7,11,10,6
1406,1406,7,15,12,9,12
1407,1407,13,11,10,16,14
1408,1408,14,10,7,9,16
1409,1409,12,10,8,9,9
1410,1410,6,7,11,14,14
1411,1411,8,12,13,11,14
1412,1412,16,15,12,12,13
1413,1413,12,8,12,10,8
1414,1414,8,9,14,15,6
1415,1415,77,71,65,77,79
1416,1416,10,6,12,7,15
1417,1417,12,13,14,8,6
1418,1418,6,14,9,9,9
1419,1419,13,6,15,7,15
1420,1420,12,9,14,14,15
1421,1421,10,8,9,14,9
1422,1422,9,13,12,10,12
1423,1423,12,13,7,6,7
1424,1424,11,6,14,9,6
1425,1425,12,7,9,10,7
1426,1426,14,6,9,13,7
1427,1427,10,12,10,15,8
1428,1428,14,6,7,13,9
1429,1429,14,9,12,11,11
1430,1430,11,6,13,5,10
1431,1431,76,75,71,76,77
1432,1432,6,8,6,12,14
1433,1433,10,9,14,15,6
1434,1434,10,14,13,7,15
1435,1435,78,73,68,75,79
1436,1436,75,73,72,79,76
1437,1437,10,8,9,12,13
1438,1438,14,12,9,12,15
1439,1439,13,12,8,6,8
1440,1440,6,11,12,14,7
1441,1441,10,12,5,13,7
1442,1442,14,14,10,14,9
1443,1443,10,12,6,10,10
1444,1444,15,12,13,10,12
1445,1445,12,14,9,7,9
1446,1446,14,11,14,7,13
1447,1447,8,9,5,7,11
1448,1448,15,13,7,10,15
1449,1449,10,16,13,12,15
1450,1450,9,7,5,6,14
1451,1451,16,8,11,10,9
1452,1452,13,7,16,13,7
1453,1453,7,6,14,7,14
1454,1454,8,12,13,6,10
1455,1455,13,7,9,15,14
1456,1456,8,9,14,9,10
1457,1457,2,3,4,2,4
1458,1458,8,12,11,7,15
1459,1459,11,11,8,6,10
1460,1460,6,14,10,7,14
1461,1461,8,8,7,11,9
1462,1462,14,7,9,12,11
1463,1463,8,9,13,12,14
1464,1464,6,6,10,14,10
1465,1465,76,79,76,75,75
1466,1466,10,12,16,10,14
1467,1467,14,10,15,15,12
1468,1468,6,10,12,9,8
1469,1469,9,6,15,12,7
1470,1470,8,9,11,6,10
1471,1471,9,15,8,6,8
1472,1472,5,12,6,5,8
1473,1473,12,8,13,8,15
1474,1474,11,8,6,9,14
1475,1475,6,8,8,12,7
1476,1476,11,7,13,13,12
1477,1477,8,14,16,8,13
1478,1478,11,10,15,14,13
1479,1479,9,8,14,16,14
1480,1480,10,12,7,10,8
1481,1481,12,15,9,14,11
1482,1482,16,16,14,15,6
1483,1483,7,15,10,15,13
1484,1484,12,15,16,9,6
1485,1485,12,5,13,5,8
1486,1486,8,14,13,13,14
1487,1487,8,11,11,13,5
1488,1488,9,6,15,8,6
1489,1489,12,11,5,7,11
1490,1490,11,13,10,11,12
1491,1491,14,12,9,7,8
1492,1492,15,13,12,11,16
1493,1493,8,13,6,15,14
1494,1494,15,9,7,10,13
1495,1495,12,9,9,11,13
1496,1496,14,8,11,12,7
1497,1497,77,77,70,75,75
1498,1498,10,11,13,15,7
1499,1499,8,12,10,15,15
1500,1500,15,6,8,10,7
1501,1501,12,16,7,13,13
1502,1502,11,8,9,9,8
1503,1503,9,7,8,12,11
1504,1504,7,15,15,12,6
1505,1505,15,8,7,10,13
1506,1506,13,15,10,13,9
1507,1507,10,8,14,7,12
1508,1508,8,11,12,5,6
1509,1509,7,15,11,14,14
1510,1510,12,14,11,12,15
1511,1511,7,16,12,9,11
1512,1512,9,11,7,13,15
1513,1513,10,10,11,14,9
1514,1514,11,6,9,12,9
1515,1515,12,11,16,6,13
1516,1516,6,11,8,9,15
1517,1517,78,74,48,76,76
1518,1518,11,13,12,9,7
1519,1519,7,15,10,10,12
1520,1520,14,16,16,10,10
1521,1521,14,9,14,11,14
1522,1522,7,12,7,16,12
1523,1523,6,6,7,11,10
1524,1524,13,8,14,9,15
1525,1525,7,13,8,10,6
1526,1526,75,73,71,76,78
1527,1527,10,11,9,14,11
1528,1528,13,14,12,10,11
1529,1529,12,11,7,15,11
1530,1530,13,15,11,15,9
1531,1531,8,7,13,7,14
1532,1532,8,8,10,15,10
1533,1533,9,9,9,16,6
1534,1534,8,15,9,9,7
1535,1535,13,13,9,12,8
1536,1536,9,15,10,15,8
1537,1537,10,12,9,14,10
1538,1538,14,8,12,8,11
1539,1539,9,13,6,16,9
1540,1540,8,14,16,13,12
1541,1541,7,10,7,10,9
1542,1542,13,13,7,11,6
1543,1543,10,13,6,16,9
1544,1544,9,10,7,9,16
1545,1545,6,15,12,13,12
1546,1546,10,9,14,11,8
1547,1547,11,9,13,8,13
1548,1548,15,12,14,13,9
1549,1549,9,14,16,8,10
1550,1550,15,6,12,14,9
1551,1551,76,69,75,73,77
1552,1552,15,6,9,13,10
1553,1553,14,9,8,11,15
1554,1554,12,14,14,7,7
1555,1555,12,11,11,5,5
1556,1556,15,12,14,15,6
1557,1557,15,9,9,8,6
1558,1558,15,13,9,13,9
1559,1559,10,9,13,6,16
1560,1560,11,12,9,14,7
1561,1561,9,9,13,8,11
1562,1562,15,11,9,12,13
1563,1563,12,6,9,9,14
1564,1564,7,7,13,12,10
1565,1565,8,10,15,10,7
1566,1566,12,12,10,15,16
1567,1567,15,7,7,11,8
1568,1568,8,7,14,10,11
1569,1569,9,13,11,12,8
1570,1570,14,16,9,15,13
1571,1571,13,12,15,14,14
1572,1572,6,15,12,15,13
1573,1573,9,13,7,11,5
1574,1574,10,7,7,11,14
1575,1575,7,8,13,6,9
1576,1576,15,15,10,11,7
1577,1577,14,8,8,10,7
1578,1578,11,7,10,14,13
1579,1579,13,9,5,13,7
1580,1580,13,15,12,9,13
1581,1581,75,72,68,75,78
1582,1582,14,7,12,10,13
1583,1583,6,12,13,15,9
1584,1584,9,11,11,9,8
1585,1585,16,6,13,7,13
1586,1586,15,10,15,14,8
1587,1587,9,12,10,13,11
1588,1588,13,10,13,12,11
1589,1589,9,6,10,6,12
1590,1590,15,6,15,13,16
1591,1591,74,72,68,76,77
1592,1592,7,8,15,12,13
1593,1593,7,6,14,16,11
1594,1594,15,11,15,14,9
1595,1595,9,10,16,9,15
1596,1596,8,6,9,15,16
1597,1597,13,6,6,14,11
1598,1598,8,13,11,13,6
1599,1599,14,8,15,13,9
1600,1600,10,6,9,5,8
1601,1601,15,15,9,8,7
1602,1602,74,71,69,75,76
1603,1603,11,10,12,16,11
1604,1604,14,12,14,6,12
1605,1605,14,15,8,16,11
1606,1606,10,15,13,15,8
1607,1607,74,72,71,76,74
1608,1608,14,11,9,9,7
1609,1609,12,8,11,8,6
1610,1610,12,8,13,9,10
1611,1611,9,7,8,10,9
1612,1612,16,11,15,12,16
1613,1613,6,10,14,10,11
1614,1614,14,11,7,16,9
1615,1615,12,13,8,13,15
1616,1616,11,6,7,6,13
1617,1617,9,16,11,6,9
1618,1618,11,10,18,11,14
1619,1619,8,8,15,11,14
1620,1620,77,76,61,72,73
1621,1621,76,72,68,74,77
1622,1622,15,10,12,12,14
1623,1623,8,8,15,7,14
1624,1624,6,14,7,13,12
1625,1625,11,9,14,15,7
1626,1626,14,15,13,7,13
1627,1627,13,13,10,8,10
1628,1628,72,72,75,77,77
1629,1629,9,10,9,8,11
1630,1630,7,6,14,16,10
1631,1631,7,7,6,10,10
1632,1632,6,7,9,15,5
1633,1633,15,10,14,12,13
1634,1634,10,15,12,14,15
1635,1635,16,12,13,14,16
1636,1636,75,71,75,73,78
1637,1637,15,14,7,10,7
1638,1638,6,15,15,10,8
1639,1639,15,11,13,11,13
1640,1640,9,14,6,8,7
1641,1641,10,9,11,15,6
1642,1642,7,8,14,14,11
1643,1643,7,11,10,7,6
1644,1644,8,9,11,13,15
1645,1645,11,15,7,12,10
1646,1646,7,10,9,15,13
1647,1647,5,5,5,5,5
1648,1648,12,6,10,10,7
1649,1649,11,5,9,11,12
1650,1650,11,9,13,9,12
1651,1651,8,6,15,7,7
1652,1652,9,15,7,9,5
1653,1653,10,15,15,14,10
1654,1654,16,14,15,14,15
1655,1655,11,11,12,7,9
1656,1656,7,15,13,7,11
1657,1657,14,13,12,9,10
1658,1658,11,16,12,14,15
1659,1659,12,12,11,8,12
1660,1660,14,9,6,6,16
1661,1661,8,8,8,13,15
1662,1662,7,14,12,7,6
1663,1663,13,14,14,12,13
1664,1664,8,14,12,16,12
1665,1665,15,7,5,9,8
1666,1666,11,16,15,9,14
1667,1667,11,15,14,13,12
1668,1668,15,11,10,14,14
1669,1669,8,8,11,10,9
1670,1670,14,12,13,11,14
1671,1671,13,11,15,12,6
1672,1672,7,16,11,16,7
1673,1673,77,69,73,71,79
1674,1674,10,14,13,8,15
1675,1675,2,2,3,4,2
1676,1676,14,12,9,12,13
1677,1677,10,14,5,8,10
1678,1678,12,8,9,15,13
1679,1679,10,13,8,6,13
1680,1680,11,11,14,6,12
1681,1681,9,15,14,6,11
1682,1682,15,11,7,9,5
1683,1683,14,7,10,14,11
1684,1684,5,3,5,5,3
1685,1685,13,16,14,8,7
1686,1686,7,11,13,13,14
1687,1687,9,8,7,11,12
1688,1688,11,11,9,8,7
1689,1689,6,5,14,14,9
1690,1690,16,16,14,8,15
1691,1691,12,13,12,15,15
1692,1692,8,9,15,16,6
1693,1693,77,73,70,69,74
1694,1694,76,70,70,76,76
1695,1695,7,6,9,11,11
1696,1696,7,11,5,9,11
1697,1697,8,8,9,15,8
1698,1698,12,14,8,7,9
1699,1699,15,13,6,7,14
1700,1700,13,9,14,16,11
1701,1701,10,12,6,8,9
1702,1702,15,8,15,5,6
1703,1703,79,71,70,70,79
1704,1704,9,10,5,5,13
1705,1705,14,8,5,12,13
1706,1706,75,73,74,72,75
1707,1707,6,8,12,7,13
1708,1708,13,7,14,16,15
1709,1709,9,16,13,7,8
1710,1710,16,15,7,9,7
1711,1711,12,11,10,14,6
1712,1712,12,11,10,14,8
1713,1713,7,5,11,5,6
1714,1714,78,70,68,72,79
1715,1715,11,11,11,11,11
1716,1716,8,14,7,10,12
1717,1717,11,10,13,13,6
1718,1718,7,7,11,10,8
1719,1719,11,12,13,11,10
1720,1720,74,71,73,76,75
1721,1721,14,14,14,10,8
1722,1722,12,7,8,7,13
1723,1723,8,13,15,14,7
1724,1724,76,74,79,75,71
1725,1725,6,11,16,8,15
1726,1726,14,12,11,13,7
1727,1727,76,74,66,74,77
1728,1728,6,6,11,8,7
1729,1729,9,13,8,13,13
1730,1730,15,16,13,13,8
1731,1731,76,72,68,73,77
1732,1732,10,10,6,7,7
1733,1733,12,10,16,8,7
1734,1734,13,12,15,8,15
1735,1735,13,13,13,8,15
1736,1736,75,68,68,75,80
1737,1737,6,11,7,8,7
1738,1738,11,6,16,15,12
1739,1739,76,74,73,73,76
1740,1740,7,7,12,8,16
1741,1741,8,11,7,5,10
1742,1742,7,8,12,7,9
1743,1743,12,6,15,7,7
1744,1744,76,74,70,76,73
1745,1745,13,13,7,7,10
1746,1746,16,16,9,12,11
1747,1747,16,6,8,6,9
1748,1748,12,8,9,13,12
1749,1749,9,13,9,10,9
1750,1750,8,10,14,11,9
1751,1751,13,9,7,14,11
1752,1752,6,7,15,10,10
1753,1753,78,67,73,73,79
1754,1754,9,11,16,14,6
1755,1755,15,12,15,15,9
1756,1756,8,10,8,12,14
1757,1757,9,12,16,9,16
1758,1758,12,15,12,15,14
1759,1759,11,12,9,14,10
1760,1760,6,8,8,8,9
1761,1761,12,12,12,8,7
1762,1762,16,14,7,11,7
1763,1763,14,15,16,6,6
1764,1764,74,71,67,75,76
1765,1765,14,15,7,9,15
1766,1766,79,69,72,75,80
1767,1767,8,7,7,7,10
1768,1768,9,10,7,11,15
1769,1769,10,15,9,9,14
1770,1770,6,13,13,15,11
1771,1771,10,15,17,12,11
1772,1772,10,15,13,9,7
1773,1773,13,10,6,15,12
1774,1774,15,13,10,10,12
1775,1775,9,8,11,15,9
1776,1776,6,5,6,10,10
1777,1777,13,9,12,13,7
1778,1778,13,9,12,7,8
1779,1779,8,9,8,8,11
1780,1780,16,15,15,10,7
1781,1781,12,15,11,8,10
1782,1782,12,12,7,9,5
1783,1783,13,11,12,13,13
1784,1784,16,7,15,8,8
1785,1785,7,11,8,7,10
1786,1786,73,70,69,74,78
1787,1787,12,12,12,13,11
1788,1788,12,15,14,12,9
1789,1789,9,13,9,9,16
1790,1790,11,7,14,9,14
1791,1791,10,7,11,13,8
1792,1792,9,13,15,9,15
1793,1793,7,8,12,15,10
1794,1794,12,12,15,9,10
1795,1795,13,16,9,9,7
1796,1796,6,12,13,13,6
1797,1797,9,9,14,14,9
1798,1798,10,14,15,14,7
1799,1799,7,6,13,11,13
1800,1800,7,7,14,10,13
1801,1801,9,14,11,12,10
1802,1802,7,16,13,15,10
1803,1803,7,13,11,8,13
1804,1804,75,65,71,76,85
1805,1805,7,8,13,9,13
1806,1806,10,8,6,16,11
1807,1807,8,11,15,16,15
1808,1808,8,10,11,15,11
1809,1809,7,9,16,7,12
1810,1810,15,13,7,8,10
1811,1811,12,14,14,11,6
1812,1812,14,10,10,8,12
1813,1813,5,11,6,11,5
1814,1814,7,16,6,12,11
1815,1815,6,15,9,15,10
1816,1816,9,11,8,15,11
1817,1817,13,13,14,15,13
1818,1818,15,16,10,9,14
1819,1819,5,7,13,5,11
1820,1820,10,7,7,10,5
1821,1821,14,11,10,11,5
1822,1822,15,11,15,9,7
1823,1823,11,13,6,10,12
1824,1824,15,13,8,11,12
1825,1825,12,14,10,11,16
1826,1826,7,9,12,9,11
1827,1827,10,8,14,10,9
1828,1828,15,16,15,13,11
1829,1829,9,5,14,6,7
1830,1830,9,8,14,12,6
1831,1831,76,74,72,74,72
1832,1832,7,8,8,7,15
1833,1833,14,7,12,12,12
1834,1834,12,8,9,9,14
1835,1835,12,8,13,7,7
1836,1836,11,10,10,15,15
1837,1837,10,15,11,16,8
1838,1838,13,15,9,10,12
1839,1839,10,7,14,12,15
1840,1840,10,14,6,10,16
1841,1841,10,11,5,9,8
1842,1842,7,16,12,11,7
1843,1843,8,9,11,7,11
1844,1844,12,13,13,12,6
1845,1845,11,13,7,14,7
1846,1846,13,10,11,8,15
1847,1847,10,7,15,6,15
1848,1848,9,14,8,12,13
1849,1849,13,9,9,7,9
1850,1850,15,6,16,13,8
1851,1851,7,7,14,15,14
1852,1852,6,11,11,10,8
1853,1853,8,10,7,10,11
1854,1854,11,14,12,7,12
1855,1855,8,14,13,15,15
1856,1856,8,15,7,14,9
1857,1857,8,9,15,9,6
1858,1858,6,8,13,11,6
1859,1859,14,16,10,15,13
1860,1860,17,14,17,17,17
1861,1861,11,8,14,15,6
1862,1862,11,13,8,12,8
1863,1863,10,5,10,12,8
1864,1864,71,75,74,77,75
1865,1865,15,12,7,13,13
